lag_s,AIBL,AVEL,AVAL,RIML,ASEL,ASER,AWAL,AWCL
41.985940951998394,0.020389363750723997,0.006948112033073413,0.008957343288813603,0.014291933509407693,-0.04366915157319312,-0.07182875489345633,-0.03772655345785164,-0.012663101685534039
42.36081542478409,0.021238602841876248,0.00680757769189105,0.008347244832382009,0.014383241789189233,-0.04413274212882269,-0.07102915938979079,-0.037963258448757246,-0.008979854763045662
42.7356898975698,0.022518632058477685,0.0067152204386918875,0.007742713732440824,0.014406786727934166,-0.04475758051743742,-0.07040567198757312,-0.03808444090874516,-0.005277991272708378
43.1105643703555,0.023622344467438883,0.006427295611119628,0.0070765390722706606,0.014229655297800889,-0.04475818379667956,-0.06993008375210241,-0.038804128419016225,-0.0016912874329202423
43.485438843141196,0.02473875854650162,0.0064222365789163805,0.00649692888058968,0.014030871999422373,-0.044844165753928036,-0.06913369790622625,-0.038725954292841834,0.0019599793222081167
43.860313315926895,0.026744011048680964,0.006212639000353265,0.00609822872903383,0.013845166774761341,-0.0448535825261939,-0.06821468333587342,-0.03897745472169087,0.005778575391924008
44.235187788712594,0.028632252710762883,0.00613179750829647,0.00566697664603381,0.013592102250194645,-0.04474045213289102,-0.06747956163779537,-0.03948812192052702,0.00954709191603461
44.61006226149829,0.030317529963195297,0.0059576743157177875,0.005217662651247287,0.01342898296004051,-0.044755262807259805,-0.06690210460579674,-0.0396696564070435,0.013458419150255734
44.984936734284,0.0322437124081248,0.0057441984388361565,0.005015680549390633,0.013432632991584079,-0.044209443194402176,-0.06530315758472224,-0.039720234581767835,0.017192339920900523
45.3598112070697,0.033885483243623324,0.0057538735589639945,0.00477972699542225,0.01326456602499362,-0.043898927398799664,-0.06325293335804037,-0.039490334887109665,0.020224687980989836
45.734685679855396,0.03498654874144624,0.005691465722929071,0.00464190371876047,0.013124617143735817,-0.042622371348573364,-0.06078551347885137,-0.03899289707710754,0.022838608283216336
46.109560152641095,0.03658491732866313,0.005672805698843925,0.004604954429100057,0.012858072375524023,-0.04108335511465527,-0.0578232788083812,-0.037763178752462025,0.025302727620014016
46.48443462542679,0.037751701599151706,0.005745055837107537,0.004575590736557302,0.012735240645923412,-0.03891853446381379,-0.05467115895919869,-0.0346939970190428,0.02697500506359784
46.85930909821249,0.038707591700368624,0.005925297892862869,0.00462777771005294,0.012868840374356188,-0.03680287646940452,-0.05123069514066227,-0.031222372698483034,0.02825197162557521
47.2341835709982,0.039319939565537226,0.006027640728595594,0.004808620129550701,0.012960417630152774,-0.03444447472495595,-0.04688005108210356,-0.027550989677292734,0.028959727541081642
47.6090580437839,0.03990424243122354,0.006079033181410744,0.005031944463876307,0.013061795621322113,-0.03216565637207521,-0.042335687740025524,-0.024461888210755088,0.0297130449708867
47.983932516569595,0.04018055819423047,0.006122108234363075,0.005253504739827518,0.013136488037382125,-0.028778884291024737,-0.037675407599061725,-0.020596393110562435,0.03009802168436288
48.358806989355294,0.04069732284399624,0.00610075333148785,0.0054790972062557265,0.013335962386316496,-0.025681407616621077,-0.03260024224334453,-0.016207306096391223,0.030388347977641582
48.73368146214099,0.04106814008254334,0.0062129917565267815,0.005783584590520872,0.013601983839496063,-0.02226191606458219,-0.027523296703874232,-0.011798947623368958,0.029986962662953847
49.1085559349267,0.04117999433747749,0.006429065430562482,0.006174680785136066,0.013865721512252085,-0.019486699117371133,-0.022537978893480984,-0.00734622148648351,0.02938634523082246
49.4834304077124,0.041218538391312065,0.006560112577219183,0.006520466815291615,0.014083377603754811,-0.016527975565939206,-0.01749214541076028,-0.0023994366284154143,0.0281201357693023
49.858304880498096,0.04096322313728365,0.006927312237858026,0.007034101111548539,0.01429011791994061,-0.01347067595771053,-0.012722459307308882,0.0020504402421412113,0.027095937470082015
50.233179353283795,0.04078001355988286,0.0070539099619265026,0.007519501684580496,0.014665474483341913,-0.010469632551398331,-0.007673317984108041,0.006814774078060253,0.02550990630008143
50.608053826069494,0.04014409939871025,0.007327044228962749,0.0079600923146469,0.014680810960904546,-0.00748168423970938,-0.0026602866052452784,0.011370603601396523,0.023897001730408585
50.98292829885519,0.039707462538527215,0.007323104765272463,0.008330923004388343,0.014788990130846483,-0.004528105809350832,0.0022024990863306346,0.016677396905234593,0.021647651069154176
51.3578027716409,0.03888345753339238,0.007473724143627174,0.008727142889502552,0.014919576702761771,-0.001846688936937806,0.006802085487377181,0.021503240948556906,0.019292962780882113
51.7326772444266,0.03811954670772699,0.007435752080929083,0.009133388541256454,0.014824350864499479,0.0011831031206016077,0.01175692093782893,0.02667477055607343,0.016849260911543165
52.107551717212296,0.03711571657575509,0.007417710887644245,0.009372595395246734,0.01460739629373544,0.003898082621056239,0.016347879003273155,0.03214957143108722,0.014037471918313959
52.482426189997994,0.03594675387406535,0.0074982382506117,0.00966135198473113,0.01433527018572126,0.006695097058911587,0.020649429850964348,0.03671782763931136,0.011607244381151845
52.85730066278369,0.03486220789619976,0.007497117306440762,0.00989397769507173,0.013986184824635466,0.009636793974577703,0.024920953523478062,0.04152229775374272,0.008898336688148309
53.23217513556939,0.033436848471419735,0.007490738007069338,0.010072441180809927,0.013603233893154733,0.012829261600262779,0.028745407034159166,0.04535243084399365,0.00621493135849132
53.6070496083551,0.03204305187644502,0.007529286886710859,0.010100965054991648,0.013010028048377672,0.015745909352280114,0.032669854652653235,0.049164756852248526,0.003326961700079775
53.9819240811408,0.030752391297149986,0.0074218255404557565,0.010119029377839721,0.01241723027451603,0.01829798048252659,0.03643994977597019,0.05300414861118709,-3.864099501500826e-05
54.356798553926495,0.02915731739082294,0.007275015891901139,0.010029973349802221,0.012037141562865174,0.02147368732158332,0.04011815138491997,0.05722897941851722,-0.0030783865350864385
54.731673026712194,0.027596151178333285,0.0073065265970767386,0.009775816261657466,0.011552273198476674,0.024231148584125867,0.04389447552208718,0.061098905586645796,-0.0061506246437341315
55.10654749949789,0.02578435561302472,0.00707658481913191,0.009450836252929494,0.010993334514820612,0.02691641960988406,0.04775170457461979,0.06501726619136101,-0.009508244287057583
55.48142197228359,0.023889781854435913,0.006864225549020903,0.009006395843915518,0.01019774575128546,0.02902695691596422,0.05152973589099273,0.06773566769671283,-0.012896473559894091
55.8562964450693,0.021790923815582477,0.0066741363705326955,0.008439661341863202,0.009293940682781525,0.031330972509825514,0.055155044053104604,0.0711587001110349,-0.016397878436910075
56.231170917854996,0.019507998131860764,0.00628741508257002,0.007694674053909186,0.008347166008431915,0.033002203261389446,0.05864198492840468,0.07459482540997031,-0.019874244116867112
56.606045390640695,0.01739901850802916,0.005866870971847552,0.006808424079826192,0.007306760466859309,0.035173697424373415,0.061919914656050734,0.07733585899797557,-0.023519216284861
56.980919863426394,0.014725051195800108,0.005328547057664876,0.00581802718360214,0.00622834945586232,0.03740952152155642,0.06521593243671175,0.07980258476301834,-0.027118296124114375
57.35579433621209,0.012126731429504814,0.004573182344809202,0.004866937462505286,0.004998926223018848,0.03942931509458912,0.06832651684448872,0.0826601431779764,-0.030862469246536708
57.73066880899779,0.009677669762219272,0.003774919620438533,0.0038348944372912724,0.003937920631224218,0.04189357797464076,0.07160831826570496,0.0859086591884928,-0.0346020489703157
58.1055432817835,0.007211373569247914,0.0031342335940007116,0.002801616683821386,0.002976733641201085,0.043510377802098384,0.07458385753569918,0.08893007351678926,-0.0384817948716322
58.480417754569196,0.004753135717898222,0.0023148840191706153,0.0016677402154318083,0.0019179892194441548,0.04532784075785801,0.07752038489755493,0.09083740381459438,-0.0426189354207269
58.855292227354894,0.0014944037927318195,0.001597727115476258,0.0004471219150647553,0.0007502043650625743,0.0470512279323766,0.0801982608894423,0.093103724692188,-0.046659844934157
59.23016670014059,-0.0016540515086771405,0.0006684592697509904,-0.0008386434835883525,-0.0003643168096323765,0.04888187155050611,0.08291709562411932,0.09520730361974504,-0.05064220679032534
59.60504117292629,-0.004812127072564519,-0.00021478346988323418,-0.0022106832986151953,-0.001667142036250045,0.05047798701054044,0.08544837660901225,0.09725255003929567,-0.05469376796463094
